country,state,city,station,last_update,latitude,longitude,CO,NH3,NO2,OZONE,PM10,PM2.5,SO2,num_pollutants_reported,ts_hour,hour_of_day,day_of_week,AQI_official,AQI_simple,AQI_category,PC1,PC2,PC3
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",2025-11-24 19:00:00,11.654054,92.734055,10.0,,,9.0,,,,2,2025-11-24 19:00:00,19,0,200.0,10.0,Moderate,-0.7869183841279763,0.43649713800463263,0.840486040620406
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2025-11-24 19:00:00,16.5150833,80.5181667,21.0,4.0,22.0,37.0,99.0,54.0,7.0,7,2025-11-24 19:00:00,19,0,323.8461538461538,99.0,Very Poor,-1.6706309830164336,-0.5632858294537422,0.22270136425528408
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2025-11-24 19:00:00,14.675886,77.593027,26.0,4.0,21.0,36.0,48.0,40.0,12.0,7,2025-11-24 19:00:00,19,0,353.1360946745562,48.0,Very Poor,-1.9584132785631456,-0.2718926211789797,0.24632888767802819
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2025-11-24 19:00:00,14.465052,78.824187,32.0,5.0,23.0,30.0,52.0,46.0,14.0,7,2025-11-24 19:00:00,19,0,388.2840236686391,52.0,Very Poor,-1.7505329521251352,-0.07518297772429745,0.3902302379399274
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2025-11-24 19:00:00,16.9872867,81.7363176,31.0,3.0,17.0,23.0,,77.0,13.0,6,2025-11-24 19:00:00,19,0,382.4260355029586,77.0,Very Poor,-1.3479823408164648,0.09126132741450442,-0.0679251612762693
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",2025-11-24 19:00:00,13.67,79.35,28.0,1.0,15.0,7.0,30.0,38.0,6.0,7,2025-11-24 19:00:00,19,0,364.85207100591714,38.0,Very Poor,-2.611325780866619,-0.3791169747321143,0.2330174223866753
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",2025-11-24 19:00:00,16.536107,80.594233,32.0,4.0,21.0,37.0,87.0,80.0,15.0,7,2025-11-24 19:00:00,19,0,388.2840236686391,87.0,Very Poor,-1.4235048722205375,0.010074120705587244,-0.00652986559420682
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",2025-11-24 19:00:00,16.509717,80.612222,33.0,4.0,48.0,28.0,62.0,61.0,13.0,7,2025-11-24 19:00:00,19,0,394.14201183431953,62.0,Very Poor,-1.3803323239867913,-0.13184883485548934,0.5113401653773304
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",2025-11-24 19:00:00,16.554731,80.64911,35.0,,10.0,98.0,63.0,,14.0,5,2025-11-24 19:00:00,19,0,407.1875,98.0,Severe,-0.614829587898244,-0.6360949835252722,-0.7115546941179953
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2025-11-24 19:00:00,17.72,83.3,20.0,4.0,19.0,86.0,113.0,139.0,14.0,7,2025-11-24 19:00:00,19,0,317.98816568047334,139.0,Very Poor,-0.827554545161703,-0.46565861565475675,-0.7313365396632269
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",2025-11-24 19:00:00,27.103358,93.679645,9.0,,6.0,5.0,46.0,39.0,8.0,6,2025-11-24 19:00:00,19,0,187.46835443037972,46.0,Moderate,-2.471181157802915,-0.2397033827444654,1.0649001199498846
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",2025-11-24 19:00:00,26.071318,91.87488,48.0,4.0,7.0,23.0,88.0,109.0,7.0,7,2025-11-24 19:00:00,19,0,487.625,109.0,Severe,-1.3900508138581695,-0.359236777081614,-0.10027976974199942
India,Assam,Guwahati,"IITG, Guwahati - PCBA",2025-11-24 19:00:00,26.2028636,91.70046436,9.0,5.0,2.0,24.0,53.0,,24.0,6,2025-11-24 19:00:00,19,0,187.46835443037972,53.0,Moderate,-1.7901733177713968,0.8461292144366753,0.07733661752219004
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",2025-11-24 19:00:00,26.10887,91.589544,47.0,6.0,15.0,17.0,74.0,65.0,14.0,7,2025-11-24 19:00:00,19,0,481.4375,74.0,Severe,-1.438333182452987,0.10024982183887782,0.396342543800828
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",2025-11-24 19:00:00,26.1875,91.744194,20.0,,,17.0,33.0,40.0,34.0,5,2025-11-24 19:00:00,19,0,317.98816568047334,40.0,Very Poor,-1.7075222466741202,1.3930411885123621,0.9137661596625924
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",2025-11-24 19:00:00,26.181742,91.78063,28.0,,3.0,,73.0,85.0,32.0,5,2025-11-24 19:00:00,19,0,364.85207100591714,85.0,Very Poor,-1.3488721619470463,1.0520991658581385,-0.14843415247830566
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",2025-11-24 19:00:00,26.349082,92.68449,,4.0,1.0,9.0,47.0,44.0,13.0,6,2025-11-24 19:00:00,19,0,72.9655172413793,47.0,Satisfactory,-2.172236499557099,0.10665996637427053,0.22012224759711563
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",2025-11-24 19:00:00,26.446912,91.439057,21.0,6.0,14.0,20.0,59.0,46.0,8.0,7,2025-11-24 19:00:00,19,0,323.8461538461538,59.0,Very Poor,-2.024918017078232,-0.37950792641135367,0.7076790590776758
India,Assam,Silchar,"Tarapur, Silchar - PCBA",2025-11-24 19:00:00,24.82827,92.79525,41.0,1.0,20.0,6.0,69.0,54.0,5.0,7,2025-11-24 19:00:00,19,0,444.3125,69.0,Severe,-2.0618096014572043,-0.39152352539589835,0.09459600466875448
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",2025-11-24 19:00:00,26.987634,94.636574,20.0,9.0,24.0,41.0,41.0,34.0,9.0,7,2025-11-24 19:00:00,19,0,317.98816568047334,41.0,Very Poor,-1.6813710601938658,-0.6029631301879939,1.0084926069134643
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",2025-11-24 19:00:00,26.146529,87.454184,31.0,8.0,12.0,10.0,112.0,178.0,20.0,7,2025-11-24 19:00:00,19,0,382.4260355029586,178.0,Very Poor,-0.8226698628921602,0.734443676163738,0.4968845842125213
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",2025-11-24 19:00:00,25.5626095,84.663264,51.0,1.0,7.0,8.0,143.0,167.0,10.0,7,2025-11-24 19:00:00,19,0,336.30232558139534,167.0,Very Poor,-1.0674858366432243,0.15297453665875213,-0.5925988233031606
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",2025-11-24 19:00:00,24.75746,84.366208,102.0,1.0,8.0,28.0,,,13.0,5,2025-11-24 19:00:00,19,0,28.0,102.0,Good,-0.14283103896140914,0.14565396646271014,-1.3266245202399036
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",2025-11-24 19:00:00,25.42742023,86.13886079,32.0,5.0,20.0,34.0,55.0,80.0,14.0,7,2025-11-24 19:00:00,19,0,388.2840236686391,80.0,Very Poor,-1.5836784435141602,-0.07391707176261932,0.22508163949460244
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",2025-11-24 19:00:00,26.80365,84.51954,94.0,1.0,8.0,22.0,121.0,141.0,8.0,7,2025-11-24 19:00:00,19,0,316.3488372093023,141.0,Very Poor,-0.5865990692509908,-0.1914815606312292,-1.0328833349367679
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",2025-11-24 19:00:00,25.251013,86.989001,13.0,1.0,8.0,16.0,147.0,76.0,41.0,7,2025-11-24 19:00:00,19,0,242.6086956521739,147.0,Poor,-1.7420144656624055,2.1704558192853693,-0.48798683898173206
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",2025-11-24 19:00:00,25.265194,87.012947,73.0,10.0,7.0,79.0,117.0,127.0,52.0,7,2025-11-24 19:00:00,19,0,305.6046511627907,127.0,Very Poor,0.40542833221005287,2.213300599104803,-0.807600919586077
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",2025-11-24 19:00:00,25.204762,85.51496,16.0,,9.0,27.0,82.0,113.0,10.0,6,2025-11-24 19:00:00,19,0,285.6521739130435,113.0,Poor,-1.5903253690796093,-0.21690645478781334,0.5017755664278749
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",2025-11-24 19:00:00,25.56752,83.966379,24.0,3.0,9.0,83.0,120.0,154.0,6.0,7,2025-11-24 19:00:00,19,0,341.42011834319527,154.0,Very Poor,-0.9373067443093049,-0.9477864699253565,-0.9358242737833636
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",2025-11-24 19:00:00,25.7808257,84.7446768,11.0,6.0,3.0,35.0,69.0,55.0,21.0,7,2025-11-24 19:00:00,19,0,213.91304347826087,69.0,Poor,-2.011948544928218,0.4219751997859561,0.3007428688721077
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",2025-11-24 19:00:00,24.7955,84.9994,46.0,,9.0,19.0,,222.0,11.0,5,2025-11-24 19:00:00,19,0,475.25,222.0,Severe,-0.3229264447791847,0.10555988283989587,-0.015769843632664378
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",2025-11-24 19:00:00,24.792403,84.992416,36.0,5.0,5.0,23.0,208.0,180.0,14.0,7,2025-11-24 19:00:00,19,0,413.375,208.0,Severe,-0.4173004460736291,0.3315956325270887,-0.31596426956847645
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",2025-11-24 19:00:00,24.762518,84.982348,30.0,3.0,19.0,41.0,81.0,42.0,8.0,7,2025-11-24 19:00:00,19,0,376.5680473372781,81.0,Very Poor,-1.7806843468914566,-0.5520986727268428,-0.03385533339737579
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",2025-11-24 19:00:00,25.697189,85.2459,87.0,8.0,32.0,88.0,111.0,211.0,4.0,7,2025-11-24 19:00:00,19,0,370.0697674418605,211.0,Very Poor,0.889851021448731,-1.198646926137899,-0.7070010536785601
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",2025-11-24 19:00:00,25.560083,87.553265,88.0,1.0,16.0,7.0,91.0,111.0,23.0,7,2025-11-24 19:00:00,19,0,269.2758620689655,111.0,Poor,-0.9072516952842823,0.9393820990341671,-0.7339586490612435
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",2025-11-24 19:00:00,26.0881305,87.93840336,21.0,3.0,11.0,16.0,103.0,45.0,7.0,7,2025-11-24 19:00:00,19,0,323.8461538461538,103.0,Very Poor,-2.0658565187924784,-0.3247194956386284,0.25249911416512966
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",2025-11-24 19:00:00,27.308328,84.531742,33.0,1.0,7.0,18.0,139.0,145.0,17.0,7,2025-11-24 19:00:00,19,0,394.14201183431953,145.0,Very Poor,-1.3338913401798482,0.5207737124383369,-0.5842061774367473
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",2025-11-24 19:00:00,26.63086,84.90051,48.0,3.0,11.0,4.0,120.0,131.0,3.0,7,2025-11-24 19:00:00,19,0,487.625,131.0,Severe,-1.2898981719197562,-0.3859838511115743,-0.0024627508445623277
India,Bihar,Munger,"Town Hall, Munger - BSPCB",2025-11-24 19:00:00,25.376776,86.471523,24.0,6.0,5.0,18.0,131.0,187.0,17.0,7,2025-11-24 19:00:00,19,0,351.6511627906977,187.0,Very Poor,-0.9682558778891092,0.506711223720663,0.08077848486578222
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",2025-11-24 19:00:00,26.11442,85.39813,54.0,9.0,34.0,120.0,119.0,232.0,5.0,7,2025-11-24 19:00:00,19,0,386.1860465116279,232.0,Very Poor,0.9058043202179238,-1.4308801172953711,-0.7466691040301325
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",2025-11-24 19:00:00,26.1403345,85.3650192,61.0,1.0,17.0,48.0,70.0,92.0,8.0,7,2025-11-24 19:00:00,19,0,204.41379310344828,92.0,Poor,-1.287452374745295,-0.569091236939694,-0.787058514167363
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",2025-11-24 19:00:00,26.1209,85.3647,14.0,,10.0,31.0,,99.0,4.0,5,2025-11-24 19:00:00,19,0,256.95652173913044,99.0,Poor,-1.2986231836757782,-0.6238622691991658,0.46196948623427314
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",2025-11-24 19:00:00,25.586562,85.043586,61.0,12.0,59.0,37.0,155.0,156.0,9.0,7,2025-11-24 19:00:00,19,0,327.86046511627904,156.0,Very Poor,0.8166026404308631,-0.4156853182899276,1.036268359513196
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",2025-11-24 19:00:00,25.592539,85.227158,81.0,5.0,29.0,11.0,90.0,66.0,10.0,7,2025-11-24 19:00:00,19,0,118.06896551724138,90.0,Moderate,-0.8075020012541128,-0.12210816538051353,0.2053352335240529
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2025-11-24 19:00:00,25.610369,85.132568,49.0,,,28.0,,,,2,2025-11-24 19:00:00,19,0,493.8125,49.0,Severe,-0.07319782376430016,0.23432956786091286,0.24280005978562139
India,Bihar,Patna,"Muradpur, Patna - BSPCB",2025-11-24 19:00:00,25.619651,85.147382,45.0,5.0,11.0,38.0,129.0,171.0,9.0,7,2025-11-24 19:00:00,19,0,469.0625,171.0,Severe,-0.645296829813151,-0.2813141350942805,-0.3167703414747245
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",2025-11-24 19:00:00,25.599486,85.113666,64.0,5.0,127.0,25.0,128.0,140.0,8.0,7,2025-11-24 19:00:00,19,0,315.5813953488372,140.0,Very Poor,0.8763195433506393,-0.4540675162585962,1.063130312019653
India,Bihar,Patna,"Samanpura, Patna - BSPCB",2025-11-24 19:00:00,25.596727,85.085624,20.0,6.0,44.0,25.0,185.0,152.0,2.0,7,2025-11-24 19:00:00,19,0,324.7906976744186,185.0,Very Poor,-0.40213837653209616,-0.6583890241742089,0.6010724250129456
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",2025-11-24 19:00:00,25.366336,87.117468,57.0,3.0,6.0,40.0,86.0,110.0,16.0,7,2025-11-24 19:00:00,19,0,265.8620689655172,110.0,Poor,-1.1663471761978519,0.10869239735076983,-0.6469274773338876
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",2025-11-24 19:00:00,25.0328,85.41948,91.0,6.0,9.0,32.0,106.0,149.0,21.0,7,2025-11-24 19:00:00,19,0,322.48837209302326,149.0,Very Poor,-0.1330719611496892,0.5579372686611755,-0.5718608867180787
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",2025-11-24 19:00:00,25.892357,86.590325,39.0,4.0,7.0,4.0,128.0,144.0,17.0,7,2025-11-24 19:00:00,19,0,431.9375,144.0,Severe,-1.1979837226395793,0.6174802453415839,-0.02089119415364671
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",2025-11-24 19:00:00,25.859655,85.77944,,2.0,8.0,8.0,85.0,92.0,28.0,6,2025-11-24 19:00:00,19,0,204.41379310344828,92.0,Poor,-1.6914727811622274,1.2686994196174668,-0.2912064900544452
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",2025-11-24 19:00:00,24.952822,84.002396,46.0,4.0,2.0,27.0,161.0,77.0,4.0,7,2025-11-24 19:00:00,19,0,475.25,161.0,Severe,-1.1796966448121236,-0.5519207326236536,-0.21734672838785823
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",2025-11-24 19:00:00,26.2271665,84.3570427,121.0,1.0,1.0,8.0,77.0,90.0,4.0,7,2025-11-24 19:00:00,19,0,200.0,121.0,Moderate,-0.9174109961158484,-0.4232205112190464,-0.9371253856436274
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",2025-11-24 19:00:00,30.735567,76.775714,77.0,16.0,72.0,80.0,110.0,149.0,17.0,7,2025-11-24 19:00:00,19,0,322.48837209302326,149.0,Very Poor,1.5956806735092697,-0.41590173317665485,1.0278377962086134
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",2025-11-24 19:00:00,30.751462,76.762879,32.0,7.0,22.0,45.0,117.0,156.0,9.0,7,2025-11-24 19:00:00,19,0,388.2840236686391,156.0,Very Poor,-0.6301846628282789,-0.41740825278868243,0.15657068900456458
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",2025-11-24 19:00:00,30.719859,76.738637,56.0,22.0,99.0,5.0,123.0,167.0,10.0,7,2025-11-24 19:00:00,19,0,336.30232558139534,167.0,Very Poor,1.634847876006922,-0.21599224057261043,3.340521056770632
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",2025-11-24 19:00:00,21.194815,81.31477,26.0,3.0,54.0,60.0,68.0,39.0,14.0,7,2025-11-24 19:00:00,19,0,353.1360946745562,68.0,Very Poor,-1.2949831687433995,-0.40059307045197395,0.10799100037149839
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",2025-11-24 19:00:00,21.185571,81.343175,29.0,3.0,9.0,12.0,54.0,52.0,8.0,7,2025-11-24 19:00:00,19,0,370.7100591715976,54.0,Very Poor,-2.26268338053764,-0.2597777765148825,0.2713753635129876
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",2025-11-24 19:00:00,21.224231,81.40835,26.0,,,25.0,,,,2,2025-11-24 19:00:00,19,0,353.1360946745562,26.0,Very Poor,-0.431509334634944,0.27005081879045134,0.4869673373425133
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",2025-11-24 19:00:00,22.08815,82.13737,34.0,,23.0,,98.0,83.0,20.0,5,2025-11-24 19:00:00,19,0,400.0,98.0,Very Poor,-0.9391751961514455,0.19950087226702345,0.1100441742622641
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",2025-11-24 19:00:00,22.118125,83.140608,34.0,5.0,9.0,104.0,83.0,74.0,18.0,7,2025-11-24 19:00:00,19,0,400.0,104.0,Very Poor,-0.9951932669191127,-0.4617397480631751,-0.9180609287590623
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",2025-11-24 19:00:00,22.368195,82.746431,23.0,2.0,14.0,,85.0,51.0,9.0,6,2025-11-24 19:00:00,19,0,335.5621301775148,85.0,Very Poor,-1.8729136353589986,-0.5516267097868874,-0.3358485553096307
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",2025-11-24 19:00:00,22.348441,82.549611,28.0,2.0,46.0,36.0,72.0,55.0,,6,2025-11-24 19:00:00,19,0,364.85207100591714,72.0,Very Poor,-1.5187638014207179,0.005739212376686718,0.12123147681647786
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",2025-11-24 19:00:00,22.12665,83.483212,27.0,2.0,26.0,48.0,80.0,56.0,9.0,7,2025-11-24 19:00:00,19,0,358.9940828402367,80.0,Very Poor,-1.6908609903750644,-0.541353371211349,-0.1972600837892706
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",2025-11-24 19:00:00,22.1910172,83.5197009,29.0,,,98.0,,,,2,2025-11-24 19:00:00,19,0,370.7100591715976,98.0,Very Poor,0.16919135435956528,-0.4735665313551725,-0.5033729239398674
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",2025-11-24 19:00:00,21.258815,81.578979,42.0,4.0,74.0,3.0,59.0,30.0,7.0,7,2025-11-24 19:00:00,19,0,450.5,74.0,Severe,-1.30404790952855,-0.3793019792859616,1.1881508566785348
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",2025-11-24 19:00:00,21.237755,81.705301,23.0,2.0,21.0,,55.0,27.0,8.0,6,2025-11-24 19:00:00,19,0,335.5621301775148,55.0,Very Poor,-2.0809567593817113,-0.6908840686124291,-0.14274279785511365
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",2025-11-24 19:00:00,21.371751,81.664929,35.0,3.0,21.0,4.0,100.0,32.0,5.0,7,2025-11-24 19:00:00,19,0,407.1875,100.0,Severe,-1.9151419032902786,-0.3795074539089872,0.45284099598898647
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",2025-11-24 19:00:00,22.06631475,83.33820077,29.0,2.0,46.0,81.0,109.0,85.0,9.0,7,2025-11-24 19:00:00,19,0,370.7100591715976,109.0,Very Poor,-0.8423401520057107,-0.8511102004703628,-0.5401580002285697
India,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-11-24 19:00:00,28.815329,77.15301,90.0,20.0,82.0,54.0,366.0,382.0,10.0,7,2025-11-24 19:00:00,19,0,424.76,382.0,Severe,4.594402923689968,-0.19023132604304896,1.038971072729728
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2025-11-24 19:00:00,28.647622,77.315809,71.0,22.0,150.0,19.0,389.0,418.0,48.0,7,2025-11-24 19:00:00,19,0,431.24,418.0,Severe,5.632507589258732,2.7627946394742895,2.1834552373348997
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-11-24 19:00:00,28.695381,77.181665,63.0,1.0,111.0,89.0,375.0,408.0,17.0,7,2025-11-24 19:00:00,19,0,429.44,408.0,Severe,3.6294158205378184,0.13477579718979307,-1.6047414791296934
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-11-24 19:00:00,28.4706914,77.1099364,52.0,,44.0,120.0,355.0,352.0,,5,2025-11-24 19:00:00,19,0,419.36,355.0,Severe,2.8860837825898895,-0.29319360042557424,-1.7073629801988455
India,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-11-24 19:00:00,28.7762,77.051074,96.0,7.0,49.0,98.0,325.0,401.0,13.0,7,2025-11-24 19:00:00,19,0,428.18,401.0,Severe,3.4701401558903013,-0.2638199805165528,-1.7449815015457149
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-11-24 19:00:00,28.7256504,77.2011573,33.0,,74.0,123.0,348.0,401.0,,5,2025-11-24 19:00:00,19,0,428.18,401.0,Severe,3.203636641819753,-0.3303935047866583,-1.3361333193205045
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",2025-11-24 19:00:00,28.5512005,77.2735737,41.0,,40.0,74.0,364.0,361.0,,5,2025-11-24 19:00:00,19,0,444.3125,364.0,Severe,2.418922478183694,0.20318059072368835,-1.0821926525582009
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",2025-11-24 19:00:00,28.656756,77.227234,86.0,12.0,94.0,69.0,344.0,,10.0,6,2025-11-24 19:00:00,19,0,294.0,344.0,Poor,3.059759562037379,-0.5192342234703786,0.42733999521568383
India,Delhi,Delhi,"DTU, Delhi - CPCB",2025-11-24 19:00:00,28.7500499,77.1112615,57.0,11.0,62.0,28.0,317.0,414.0,31.0,7,2025-11-24 19:00:00,19,0,430.52,414.0,Severe,2.965888629643143,1.661608125097691,0.013656997361066634
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2025-11-24 19:00:00,28.498571,77.26484,45.0,9.0,109.0,54.0,297.0,374.0,23.0,7,2025-11-24 19:00:00,19,0,469.0625,374.0,Severe,3.088362225301573,0.716397417237908,0.23556492565745485
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",2025-11-24 19:00:00,28.5710274,77.0719006,160.0,15.0,102.0,95.0,334.0,392.0,17.0,7,2025-11-24 19:00:00,19,0,426.56,392.0,Severe,5.707903138180549,-0.1397098278821414,-0.6254677541741667
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2025-11-24 19:00:00,28.5627763,77.1180053,48.0,,190.0,121.0,326.0,323.0,,5,2025-11-24 19:00:00,19,0,487.625,326.0,Severe,4.4134895178294435,-0.6136265160709737,0.06178553372744274
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2025-11-24 19:00:00,28.6811736,77.3025234,61.0,5.0,53.0,24.0,276.0,235.0,12.0,7,2025-11-24 19:00:00,19,0,388.48837209302326,276.0,Very Poor,1.2270223310559516,0.2228544268608249,-0.23069070141631923
India,Delhi,Delhi,"ITO, Delhi - CPCB",2025-11-24 19:00:00,28.628624,77.24106,58.0,5.0,108.0,50.0,327.0,399.0,20.0,7,2025-11-24 19:00:00,19,0,427.82,399.0,Severe,3.2099192716515352,0.6447912443006588,-0.46035422552478233
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",2025-11-24 19:00:00,28.73282,77.170633,77.0,10.0,140.0,103.0,392.0,421.0,37.0,7,2025-11-24 19:00:00,19,0,431.78,421.0,Severe,5.286919991474208,1.2822106721430488,-0.6278663004115005
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2025-11-24 19:00:00,28.58028,77.233829,65.0,11.0,113.0,140.0,376.0,383.0,11.0,7,2025-11-24 19:00:00,19,0,424.94,383.0,Severe,4.679346258348832,-0.9370501392513663,-0.7889235386039248
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",2025-11-24 19:00:00,28.588333,77.221667,,,73.0,,213.0,344.0,16.0,4,2025-11-24 19:00:00,19,0,417.92,344.0,Severe,1.6959265633011609,0.2161268692629926,-0.12324375337265991
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",2025-11-24 19:00:00,28.5918245,77.2273074,73.0,,33.0,86.0,278.0,342.0,,5,2025-11-24 19:00:00,19,0,417.56,342.0,Severe,2.279505801040173,-0.028570724305639915,-1.4126240230500993
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2025-11-24 19:00:00,28.611281,77.237738,66.0,17.0,105.0,164.0,308.0,345.0,23.0,7,2025-11-24 19:00:00,19,0,418.1,345.0,Severe,4.718085479090868,-0.500502662247626,-0.3096925304080731
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",2025-11-24 19:00:00,28.636429,77.201067,75.0,24.0,76.0,76.0,277.0,314.0,115.0,7,2025-11-24 19:00:00,19,0,412.52,314.0,Severe,4.599341325738261,6.766431115498603,0.5505373768620928
India,Delhi,Delhi,"Mundka, Delhi - DPCC",2025-11-24 19:00:00,28.684678,77.076574,75.0,15.0,107.0,64.0,269.0,403.0,16.0,7,2025-11-24 19:00:00,19,0,428.54,403.0,Severe,3.948103090671901,0.05467086256402198,0.6957362636486153
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",2025-11-24 19:00:00,28.60909,77.0325413,36.0,13.0,67.0,43.0,229.0,321.0,16.0,7,2025-11-24 19:00:00,19,0,413.78,321.0,Severe,1.9310090305723464,0.24128808769636265,0.845660667642311
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",2025-11-24 19:00:00,28.570173,76.933762,60.0,9.0,58.0,21.0,212.0,349.0,18.0,7,2025-11-24 19:00:00,19,0,418.82,349.0,Severe,1.7347607429903515,0.6659340070298801,0.22235353624342633
India,Delhi,Delhi,"Narela, Delhi - DPCC",2025-11-24 19:00:00,28.822836,77.101981,38.0,19.0,60.0,99.0,340.0,404.0,20.0,7,2025-11-24 19:00:00,19,0,428.72,404.0,Severe,3.8292039404320493,0.10671961327933706,0.4160524201883168
